left_brow_eye_dist_mean,left_brow_eye_dist_std,right_brow_eye_dist_mean,right_brow_eye_dist_std,brow_eye_avg_mean,brow_eye_avg_std,brow_furrow_mean,brow_furrow_std,left_eye_openness_mean,left_eye_openness_std,right_eye_openness_mean,right_eye_openness_std,avg_eye_openness_mean,avg_eye_openness_std,mouth_width_mean,mouth_width_std,mouth_height_mean,mouth_height_std,mouth_aspect_ratio_mean,mouth_aspect_ratio_std,nose_width_mean,nose_width_std
-0.0002623471798373042,-0.025305880914165742,-0.0012865731208952067,-0.010298625332227888,-0.001732732227135534,-0.027416911590527008,-0.00023716821636894672,-0.014661811331914023,-0.00578333067426063,4.8340298584833156e-05,-0.00534376962328453,-0.0025902005794325774,-0.004828456647162244,0.0009315807673424651,-0.0049866652478666494,-0.05199388715920446,-0.00035182323826486283,-0.03764339098710821,-0.0005848278309604969,-0.02868474884790472,-0.000489704909162319,-0.028811258013582048
0.010223453059031322,-0.021853996942392654,0.006612066213436812,-0.00458916162458455,0.007561652807789855,-0.014990314089666648,0.0009296705478475534,-0.006419497272029501,-0.016202314935522853,-0.0009734016858677833,-0.011757542942107407,0.004826743172474846,-0.026250715178348625,0.002614333372770846,-0.003654743665816026,0.021933228974746373,-0.0008739194986063861,0.044683470075103676,-0.0007096477941332982,0.006540346023134939,-0.00011712418416306053,0.024309068842624657
-0.001991060751231574,-0.02470036547002876,-0.0010663853212465257,-0.011642066202526547,-0.002458520651282611,-0.022970145781980367,-0.001885603385485083,-0.013393220411903727,-0.0111125451571138,-0.00020526094800589297,-0.005168310167435739,-0.00407137371432068,-0.007906453148698325,-0.002019455327889538,-0.00524685050413111,-0.05012432427298556,0.00022634987591652826,0.03167877816981393,0.0007245325450888757,-0.02453680618640566,-0.0006216195069836064,-0.025638367718489246
-0.009648432565660085,-0.01912740505148945,-0.010277611728950324,-0.012656542729845552,-0.012824555851324537,-0.02197113647821766,-0.00020729716623505887,0.002755411139840209,0.009913257871403236,-0.00040467060549106884,0.016283028262205377,-0.000976595228918115,0.01391229737339172,-0.0007809294292209101,0.000776041983213595,0.02310075604081234,-0.0009101459446209413,0.037710155438031454,0.0007804833886420883,-0.021654112144989152,-0.00016323506078285303,0.017126276264043578
-0.0011747266611988022,-0.02038193519224678,-0.0045800734409245595,-0.010731297191929683,-0.002755160505077498,-0.014479324509478782,-0.009841651479993265,-0.01107289632335357,-0.008625261839307095,0.00031496638859657513,-0.0032790844125804726,0.002935445916276537,-0.00024188745617476898,0.0016807152700453556,-0.000329496924407573,0.024016907135887233,-0.001900992593783902,0.039350310632890614,-0.0001671195336308877,-0.028772858927813023,-0.0007573531369950294,0.019032417290010758
-0.004096349582924449,-0.02169141760648044,-0.005628723623627399,-0.007190581664488121,-0.007024628990280386,-0.013874444343352057,0.0019768804059901142,0.01530685017226288,-0.0016103855118386244,-0.0004248892981128221,-0.0034251204128898033,0.008481447975765615,-0.0026400718860668795,0.004076794576018703,-0.004164547982185033,-0.042520799755496635,-0.0009813873848024321,-0.009078509566979406,-0.0010689166552345472,-0.025175784073358843,-0.00034935984446878184,-0.028061406826662177
0.00011383766150369117,-0.020101369397932604,-0.0037465661994451438,-0.008403544170767632,-0.0017721328642400626,-0.016747019270285896,0.001519826679985824,-0.013699709596235208,-0.006146779136167331,-0.0003587500188433022,-0.01086023615736372,-0.002497285316300725,-0.012531804956445954,-0.0010643541487596006,-0.0003969252022882073,-0.04982169251266091,0.007287376169127625,-0.03399189465690295,1.1731401044489522e-05,-0.021542871926246984,-0.002150970485809638,-0.02434781964563085
0.01010262003306231,-0.012626605404990927,0.0065388422738434605,-0.015915147957256497,0.008213774338060077,-0.024712098371272723,-5.943762395587717e-05,0.014180169180186457,-0.010545808331453518,-8.198994164644824e-05,-0.0011721499709772848,0.006143180436224823,-0.006259811094074246,0.005033722753000434,-0.00471592113576102,-0.006140391489877577,-0.00026432442670207046,0.04076479716244175,0.00016138662749864865,-0.026025949552964615,-0.0005030317611417688,-0.030482231344610092
-0.002493988119646849,0.0005529690968214212,-0.0044145614114581115,0.004842495021983477,-0.0024562795261122714,0.0043368964406686125,0.0003174723474963506,-0.01248095834091489,-0.009443328201398822,-0.0010714404670388368,-0.013129255717732009,0.0013548366977501074,-0.012376403217891097,0.00044236497725552167,-0.006288284888727141,-0.0445747671785663,0.004826733617975131,-0.04029211797133482,9.362532383273195e-05,-0.02690376838903923,-0.0007402144421460275,-0.026589491980751872
-0.004788632831520566,-0.003257681779950119,-0.009340515002133244,-0.0011167606555441993,-0.006476769496180785,0.001741890629844543,0.0007231378326748893,0.009334065610501914,0.005786845844154458,0.0017767376690130047,0.0009281244683652785,0.004981843727430308,0.004759134962110092,0.0017398296483143163,-0.002134722928010599,0.01962364975998836,-0.0008142636815426073,-0.047679557343596746,-5.6615714172416584e-05,0.014024493435020088,-0.00042902890683427637,-0.029778995016353806
-0.0015491985313527256,0.0077403412971952645,-0.005003532976057644,-0.0002792080445777983,-0.00344834584622274,0.0028317370380095738,0.00042105916920781957,-0.012250020984694243,-0.013258181263532403,-0.000542730993691681,-0.01763681395807919,-0.00265592018620991,-0.016487655447042608,-0.0014464517494800334,-0.007299898502304193,-0.04612857974571501,-0.002083360134004252,-0.038249945249098895,-0.0015397995199713545,-0.008928730883190166,-0.0016255134107854346,-0.021758372109158715
-0.006609005372429312,0.017221208140637538,-0.010104398909752446,0.014090725241972963,-0.00797680995892288,0.01953577435818226,0.0005187483367755059,0.010672866222257557,0.000462560692450046,0.0005725371002179284,0.003012385022598539,0.003570687404283727,0.0061147188031826566,-0.0009707136786867221,-0.0035601399011114254,0.018845808646154486,-0.0006704007019572922,-0.04759508869391554,0.0003821330208079106,0.013523468544340472,-0.0009952475129609087,-0.03345887611252889
