gsr_mean,gsr_std,gsr_slope,ecg_mean,ecg_std,ecg_max,emg_trap_mean,emg_trap_std,emg_corr_mean,emg_corr_std,emg_corr_max,emg_zyg_mean,emg_zyg_std,gsr_shannon,ecg_shannon,emg_corr_shannon,emg_zyg_shannon,gsr_sim_corr,gsr_sim_mi,ecg_sim_corr,ecg_sim_mi,emg_trap_sim_corr,emg_trap_sim_mi,emg_corr_sim_corr,emg_corr_sim_mi,emg_zyg_sim_corr,emg_zyg_sim_mi,gsr_x_ecg,emg_asymmetry,hrv_pnn50,hrv_rmssd,hrv_sdnn,hrv_meannn,hrv_lf_hf_ratio,parasympathetic_tone
0.009174477269364868,-0.01474759570189449,-0.030812268930784887,-0.0020247395736790164,0.010453411847058698,0.024017581597975162,-0.007294048764192418,-0.005657405037790729,0.0,0.0,0.0,0.0,0.0,0.005716736223678774,0.0145155255509796,0.0,0.0,-0.023047805276339067,0.0018260485226895627,-0.0014949979625593784,0.00186977597139374,0.0006699770096184045,-0.001182864483093957,0.0,0.0,0.0,0.0,-0.002630402553632186,0.004562260047202641,-0.0026076470683453245,-0.002619518208320193,-0.008200743043661685,-0.007460384383404994,0.0,-0.0013493147887031875
-0.0003881582293512453,0.003750487747054405,-0.03817195602129557,0.0016469821077176488,-0.016873883376858877,-0.017398744592007288,0.014429947547558374,0.013448201566945421,0.0,0.0,0.0,0.0,0.0,-0.028837837193327946,0.0010517243352631193,0.0,0.0,-0.028634305167135016,-0.016803875064233184,3.729542637398027e-05,0.003927381423026188,0.0008343842110443865,0.0005791395550554454,0.0,0.0,0.0,0.0,0.0018863397225940574,0.0061005440347661165,-0.0021537740273384577,-0.0013505470496941905,-0.0035203663828915015,0.005946872402949076,0.0,-0.002452178727879771
-0.004493478313734743,-0.033381052993564815,-0.03272234685327248,-0.0020841319972053373,-0.013681558852308526,-0.020847414022618353,0.011000556839776384,0.010682137011090807,0.0,0.0,0.0,0.0,0.0,-0.02664800127593918,0.012124250984766891,0.0,0.0,-0.021818608266290028,-0.0028262819968229926,3.827878491043367e-05,0.0013313252991354525,0.0003982097481958575,-0.0012557318895760625,0.0,0.0,0.0,0.0,-0.0039968771662851595,0.005622987907807482,-0.00247381058573048,-0.0017426072764800177,0.005295055700714395,0.0050825407693904055,0.0,-0.0009536806780827936
-0.005952158494084893,-0.012263802244001745,-0.012931518380824977,-0.0026470597304924797,-0.014715206614871978,-0.020321347602638144,0.0022091564460204128,0.011647541547616816,0.0,0.0,0.0,0.0,0.0,0.006599844696410465,0.008232534476527813,0.0,0.0,0.02499405366035682,-0.003616390580141145,0.0031709572130433255,0.0006835632335458559,0.0005877327721486809,-0.0008052551806708676,0.0,0.0,0.0,0.0,-0.0033382757652227644,0.004261641766501078,-0.0020089399805243106,-0.0007120772884085763,-0.005921083987670508,-0.008739632256822715,0.0,-0.0004894943577721228
-0.00597035396697457,-0.0353200441732413,-0.030843776657105502,-0.0039291452981631315,-0.008220691493780853,-0.020288023184221897,-0.007474772399334953,-0.009773885355657633,0.0,0.0,0.0,0.0,0.0,-0.02098141042041064,-0.015038877314441493,0.0,0.0,-0.007891241979960023,0.006915730539576308,0.000928573799845143,0.0011688364460064127,0.0006491516498985067,-0.0008531837472458474,0.0,0.0,0.0,0.0,-0.00440724028418379,-0.002784454999459389,-0.003053117175823481,0.0010284209478969286,0.006178013050024005,-0.0018106460516528647,0.0,0.0003574664570563957
-0.007320149904159027,-0.035407988651455016,-0.03322609999641185,-0.002936631923186681,-0.0008339297459832583,-0.02083133948516703,0.00949951759144723,0.015309955373306134,0.0,0.0,0.0,0.0,0.0,-0.009816733096660618,-0.006740994269899499,0.0,0.0,-0.024880028742268523,0.002114889166606466,0.0005144169700533581,-0.0019410469963358442,0.0007759120726540851,0.0028595486141085803,0.0,0.0,0.0,0.0,-0.004091443546870908,0.005421078382359294,-0.0023073121348141656,-0.0014043944319293289,-0.0036435374220179567,0.004416562353742128,0.0,-0.0014746769592712426
0.013156172967346759,-0.020719703357105164,-0.03050256670575639,-0.003389905386156852,-0.008655581851235144,-0.020184007562504366,-0.0003435661050815261,0.0021910907679933193,0.0,0.0,0.0,0.0,0.0,-0.02416766235339235,0.01613983776508149,0.0,0.0,-0.022857968832451277,-0.006983299309624506,3.6657146501919874e-05,-0.008477436695851484,0.0005475880092864122,-0.0009332888994918833,0.0,0.0,0.0,0.0,-0.0035503939443831648,0.002975503743285306,-0.0026797182556173795,-0.001853292780312421,-0.0030477694311319237,0.005248072648849052,0.0,-0.0016016096520414553
0.009045914029716245,-0.03965534643987392,-0.03201906464861243,0.005451866389031753,0.00399399814537307,-0.015377462095070299,-0.007162444284107706,-0.008884537597143785,0.0,0.0,0.0,0.0,0.0,-0.022265934435778525,0.011118953705508128,0.0,0.0,-0.025441939439380317,-0.014541928353880433,0.0016372061529850942,0.0013120718434686135,-0.0012541559244329304,0.002639197772648448,0.0,0.0,0.0,0.0,0.00591118144737113,-0.008987308540765923,-0.0031445471490762203,-0.004873796184819163,-0.009221040397237049,0.007448112221723467,0.0,-0.0020544123482110987
0.013302987356492888,-0.019749304026906386,-0.03255134386061168,-0.0035995841141524113,-0.008265561332307892,-0.022646526881401723,0.008962675194690068,0.010747161532641922,0.0,0.0,0.0,0.0,0.0,-0.023649117503212833,-0.015134400515386974,0.0,0.0,-0.0218931719638523,-0.008548211847740766,0.0008076176474221642,0.0010286850278792131,-2.3615353009860265e-05,-0.0003889680501986525,0.0,0.0,0.0,0.0,-0.004570321663475386,0.004597305942439216,-0.0018352338543886257,0.00021206375207200102,0.007373352331733374,-0.003312857784895974,0.0,0.0003892370387389542
-0.010612462077881078,0.03553029758753411,0.05997195009143238,0.0013639212970153274,0.0066741320856056885,0.01134974287072664,-0.007312733678500312,-0.00961902785421332,0.0,0.0,0.0,0.0,0.0,0.006349101026952907,-0.014195929040739921,0.0,0.0,0.02392725150529315,0.0017799857898253505,9.537871606483366e-06,-0.004459299570572178,0.0003520316917602031,-0.0003788115586287215,0.0,0.0,0.0,0.0,0.0011559779600881191,-0.0020471951301518744,-0.0007328015718029597,0.0004489432550840858,0.0041901056371970065,-0.002833837920784611,0.0,-0.0011341146597926828
